date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:11:28	38502/38502	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:26%20GMT	https://laravel.com/docs/5.1/packages	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/packages.html	(from https://laravel.com/docs/5.1)
11:11:28	37125/37125	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:27%20GMT	https://laravel.com/docs/5.1/pagination	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/pagination.html	(from https://laravel.com/docs/5.1)
11:11:29	50899/50899	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:27%20GMT	https://laravel.com/docs/5.1/queues	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/queues.html	(from https://laravel.com/docs/5.1)
11:11:29	34451/34451	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:28%20GMT	https://laravel.com/docs/5.1/redis	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/redis.html	(from https://laravel.com/docs/5.1)
11:11:30	38178/38178	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:28%20GMT	https://laravel.com/docs/5.1/session	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/session.html	(from https://laravel.com/docs/5.1)
11:11:30	35283/35283	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:29%20GMT	https://laravel.com/docs/5.1/envoy	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/envoy.html	(from https://laravel.com/docs/5.1)
11:11:31	37658/37658	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:30%20GMT	https://laravel.com/docs/5.1/scheduling	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/scheduling.html	(from https://laravel.com/docs/5.1)
11:11:32	54288/54288	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:31%20GMT	https://laravel.com/docs/5.1/testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/testing.html	(from https://laravel.com/docs/5.1)
11:11:34	69853/69853	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:32%20GMT	https://laravel.com/docs/5.1/validation	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/validation.html	(from https://laravel.com/docs/5.1)
11:11:34	36543/36543	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:33%20GMT	https://laravel.com/docs/5.1/database	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/database.html	(from https://laravel.com/docs/5.1)
11:11:35	50738/50738	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:33%20GMT	https://laravel.com/docs/5.1/queries	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/queries.html	(from https://laravel.com/docs/5.1)
11:11:36	46897/46897	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:34%20GMT	https://laravel.com/docs/5.1/migrations	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/migrations.html	(from https://laravel.com/docs/5.1)
11:11:36	32645/32645	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:34%20GMT	https://laravel.com/docs/5.1/seeding	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/seeding.html	(from https://laravel.com/docs/5.1)
11:11:40	53263/53263	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:38%20GMT	https://laravel.com/docs/5.1/eloquent	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/eloquent.html	(from https://laravel.com/docs/5.1)
11:11:41	65380/65380	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:39%20GMT	https://laravel.com/docs/5.1/eloquent-relationships	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/eloquent-relationships.html	(from https://laravel.com/docs/5.1)
11:11:42	34264/34264	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:40%20GMT	https://laravel.com/docs/5.1/eloquent-collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/eloquent-collections.html	(from https://laravel.com/docs/5.1)
11:11:43	35402/35402	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:41%20GMT	https://laravel.com/docs/5.1/eloquent-mutators	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/eloquent-mutators.html	(from https://laravel.com/docs/5.1)
11:11:44	31808/31808	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:43%20GMT	https://laravel.com/docs/5.1/eloquent-serialization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.1/eloquent-serialization.html	(from https://laravel.com/docs/5.1)
11:11:45	49251/49251	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:43%20GMT	https://laravel.com/docs/5.0/releases	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/releases.html	(from https://laravel.com/docs/5.0)
11:11:47	51149/51149	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:44%20GMT	https://laravel.com/docs/5.0/upgrade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/upgrade.html	(from https://laravel.com/docs/5.0)
11:11:47	32143/32143	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:45%20GMT	https://laravel.com/docs/5.0/contributions	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/contributions.html	(from https://laravel.com/docs/5.0)
11:11:48	35050/35050	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:46%20GMT	https://laravel.com/docs/5.0/configuration	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/configuration.html	(from https://laravel.com/docs/5.0)
11:11:49	40094/40094	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:47%20GMT	https://laravel.com/docs/5.0/homestead	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/homestead.html	(from https://laravel.com/docs/5.0)
11:11:50	40832/40832	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:48%20GMT	https://laravel.com/docs/5.0/routing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/routing.html	(from https://laravel.com/docs/5.0)
11:11:50	32292/32292	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:49%20GMT	https://laravel.com/docs/5.0/middleware	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/middleware.html	(from https://laravel.com/docs/5.0)
11:11:51	43766/43766	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:49%20GMT	https://laravel.com/docs/5.0/controllers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/controllers.html	(from https://laravel.com/docs/5.0)
11:11:51	34340/34340	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:50%20GMT	https://laravel.com/docs/5.0/requests	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/requests.html	(from https://laravel.com/docs/5.0)
11:11:52	36838/36838	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:51%20GMT	https://laravel.com/docs/5.0/responses	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/responses.html	(from https://laravel.com/docs/5.0)
11:11:53	34950/34950	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:51%20GMT	https://laravel.com/docs/5.0/views	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/views.html	(from https://laravel.com/docs/5.0)
11:11:54	33161/33161	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:52%20GMT	https://laravel.com/docs/5.0/providers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/providers.html	(from https://laravel.com/docs/5.0)
11:11:55	38451/38451	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:53%20GMT	https://laravel.com/docs/5.0/container	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/container.html	(from https://laravel.com/docs/5.0)
11:11:56	37423/37423	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:54%20GMT	https://laravel.com/docs/5.0/contracts	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/contracts.html	(from https://laravel.com/docs/5.0)
11:11:56	39777/39777	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:54%20GMT	https://laravel.com/docs/5.0/facades	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/facades.html	(from https://laravel.com/docs/5.0)
11:11:57	31230/31230	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:55%20GMT	https://laravel.com/docs/5.0/lifecycle	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/lifecycle.html	(from https://laravel.com/docs/5.0)
11:11:57	31426/31426	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:55%20GMT	https://laravel.com/docs/5.0/structure	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/structure.html	(from https://laravel.com/docs/5.0)
11:11:58	44400/44400	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:56%20GMT	https://laravel.com/docs/5.0/authentication	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/authentication.html	(from https://laravel.com/docs/5.0)
11:11:59	40719/40719	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:57%20GMT	https://laravel.com/docs/5.0/billing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/billing.html	(from https://laravel.com/docs/5.0)
11:12:00	34408/34408	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:11:59%20GMT	https://laravel.com/docs/5.0/cache	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/cache.html	(from https://laravel.com/docs/5.0)
11:12:01	28301/28301	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:00%20GMT	https://laravel.com/docs/5.0/collections	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/collections.html	(from https://laravel.com/docs/5.0)
11:12:02	35133/35133	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:01%20GMT	https://laravel.com/docs/5.0/bus	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/bus.html	(from https://laravel.com/docs/5.0)
11:12:03	40302/40302	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:02%20GMT	https://laravel.com/docs/5.0/extending	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/extending.html	(from https://laravel.com/docs/5.0)
11:12:04	38331/38331	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:02%20GMT	https://laravel.com/docs/5.0/elixir	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/elixir.html	(from https://laravel.com/docs/5.0)
11:12:04	27350/27350	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:03%20GMT	https://laravel.com/docs/5.0/encryption	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/encryption.html	(from https://laravel.com/docs/5.0)
11:12:05	33928/33928	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:03%20GMT	https://laravel.com/docs/5.0/envoy	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/envoy.html	(from https://laravel.com/docs/5.0)
11:12:06	32203/32203	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:04%20GMT	https://laravel.com/docs/5.0/errors	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/errors.html	(from https://laravel.com/docs/5.0)
11:12:06	33679/33679	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:05%20GMT	https://laravel.com/docs/5.0/events	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/events.html	(from https://laravel.com/docs/5.0)
11:12:07	32551/32551	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:06%20GMT	https://laravel.com/docs/5.0/filesystem	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/filesystem.html	(from https://laravel.com/docs/5.0)
11:12:08	27616/27616	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:07%20GMT	https://laravel.com/docs/5.0/hashing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/hashing.html	(from https://laravel.com/docs/5.0)
11:12:09	41477/41477	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:07%20GMT	https://laravel.com/docs/5.0/helpers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/helpers.html	(from https://laravel.com/docs/5.0)
11:12:09	31442/31442	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:08%20GMT	https://laravel.com/docs/5.0/localization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/localization.html	(from https://laravel.com/docs/5.0)
11:12:10	40862/40862	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:08%20GMT	https://laravel.com/docs/5.0/mail	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/mail.html	(from https://laravel.com/docs/5.0)
11:12:11	35230/35230	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:09%20GMT	https://laravel.com/docs/5.0/packages	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/packages.html	(from https://laravel.com/docs/5.0)
11:12:11	31435/31435	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:10%20GMT	https://laravel.com/docs/5.0/pagination	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/pagination.html	(from https://laravel.com/docs/5.0)
11:12:12	42609/42609	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:10%20GMT	https://laravel.com/docs/5.0/queues	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/queues.html	(from https://laravel.com/docs/5.0)
11:12:13	31795/31795	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:11%20GMT	https://laravel.com/docs/5.0/session	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/session.html	(from https://laravel.com/docs/5.0)
11:12:14	30746/30746	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:12%20GMT	https://laravel.com/docs/5.0/templates	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/templates.html	(from https://laravel.com/docs/5.0)
11:12:14	36445/36445	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:13%20GMT	https://laravel.com/docs/5.0/testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/testing.html	(from https://laravel.com/docs/5.0)
11:12:15	60406/60406	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:13%20GMT	https://laravel.com/docs/5.0/validation	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/validation.html	(from https://laravel.com/docs/5.0)
11:12:15	32496/32496	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:13%20GMT	https://laravel.com/docs/5.0/database	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/database.html	(from https://laravel.com/docs/5.0)
11:12:15	41085/41085	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:13%20GMT	https://laravel.com/docs/5.0/queries	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/queries.html	(from https://laravel.com/docs/5.0)
11:12:15	82915/82915	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:14%20GMT	https://laravel.com/docs/5.0/eloquent	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/eloquent.html	(from https://laravel.com/docs/5.0)
11:12:16	38973/38973	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:15%20GMT	https://laravel.com/docs/5.0/schema	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/schema.html	(from https://laravel.com/docs/5.0)
11:12:17	31376/31376	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:15%20GMT	https://laravel.com/docs/5.0/migrations	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/migrations.html	(from https://laravel.com/docs/5.0)
11:12:17	30620/30620	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:16%20GMT	https://laravel.com/docs/5.0/redis	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/redis.html	(from https://laravel.com/docs/5.0)
11:12:18	33939/33939	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:17%20GMT	https://laravel.com/docs/5.0/artisan	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/artisan.html	(from https://laravel.com/docs/5.0)
11:12:19	32246/32246	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:17%20GMT	https://laravel.com/docs/5.0/commands	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/5.0/commands.html	(from https://laravel.com/docs/5.0)
11:12:19	27750/27750	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:18%20GMT	https://laravel.com/docs/4.2/introduction	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/introduction.html	(from https://laravel.com/docs/4.2)
11:12:20	39278/39278	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:19%20GMT	https://laravel.com/docs/4.2/quick	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/quick.html	(from https://laravel.com/docs/4.2)
11:12:21	34933/34933	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:19%20GMT	https://laravel.com/docs/4.2/releases	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/releases.html	(from https://laravel.com/docs/4.2)
11:12:21	35701/35701	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:20%20GMT	https://laravel.com/docs/4.2/upgrade	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/upgrade.html	(from https://laravel.com/docs/4.2)
11:12:22	33155/33155	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:21%20GMT	https://laravel.com/docs/4.2/contributions	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/contributions.html	(from https://laravel.com/docs/4.2)
11:12:23	34387/34387	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:21%20GMT	https://laravel.com/docs/4.2/configuration	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/configuration.html	(from https://laravel.com/docs/4.2)
11:12:23	36799/36799	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:22%20GMT	https://laravel.com/docs/4.2/homestead	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/homestead.html	(from https://laravel.com/docs/4.2)
11:12:25	33988/33988	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:23%20GMT	https://laravel.com/docs/4.2/lifecycle	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/lifecycle.html	(from https://laravel.com/docs/4.2)
11:12:26	38965/38965	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:24%20GMT	https://laravel.com/docs/4.2/routing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/routing.html	(from https://laravel.com/docs/4.2)
11:12:27	31969/31969	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:25%20GMT	https://laravel.com/docs/4.2/requests	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/requests.html	(from https://laravel.com/docs/4.2)
11:12:28	36931/36931	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:26%20GMT	https://laravel.com/docs/4.2/responses	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/responses.html	(from https://laravel.com/docs/4.2)
11:12:28	41457/41457	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:27%20GMT	https://laravel.com/docs/4.2/controllers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/controllers.html	(from https://laravel.com/docs/4.2)
11:12:29	31502/31502	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:27%20GMT	https://laravel.com/docs/4.2/errors	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/errors.html	(from https://laravel.com/docs/4.2)
11:12:30	44335/44335	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:28%20GMT	https://laravel.com/docs/4.2/security	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/security.html	(from https://laravel.com/docs/4.2)
11:12:31	37283/37283	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:29%20GMT	https://laravel.com/docs/4.2/billing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/billing.html	(from https://laravel.com/docs/4.2)
11:12:32	31564/31564	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:30%20GMT	https://laravel.com/docs/4.2/cache	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/cache.html	(from https://laravel.com/docs/4.2)
11:12:33	43618/43618	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:31%20GMT	https://laravel.com/docs/4.2/extending	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/extending.html	(from https://laravel.com/docs/4.2)
11:12:33	33608/33608	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:32%20GMT	https://laravel.com/docs/4.2/events	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/events.html	(from https://laravel.com/docs/4.2)
11:12:34	38934/38934	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:32%20GMT	https://laravel.com/docs/4.2/facades	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/facades.html	(from https://laravel.com/docs/4.2)
11:12:34	35131/35131	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:32%20GMT	https://laravel.com/docs/4.2/html	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/html.html	(from https://laravel.com/docs/4.2)
11:12:34	37870/37870	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:33%20GMT	https://laravel.com/docs/4.2/helpers	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/helpers.html	(from https://laravel.com/docs/4.2)
11:12:36	33722/33722	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:34%20GMT	https://laravel.com/docs/4.2/ioc	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/ioc.html	(from https://laravel.com/docs/4.2)
11:12:36	30488/30488	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:35%20GMT	https://laravel.com/docs/4.2/localization	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/localization.html	(from https://laravel.com/docs/4.2)
11:12:37	37594/37594	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:36%20GMT	https://laravel.com/docs/4.2/mail	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/mail.html	(from https://laravel.com/docs/4.2)
11:12:38	43655/43655	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:36%20GMT	https://laravel.com/docs/4.2/packages	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/packages.html	(from https://laravel.com/docs/4.2)
11:12:38	32553/32553	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:37%20GMT	https://laravel.com/docs/4.2/pagination	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/pagination.html	(from https://laravel.com/docs/4.2)
11:12:39	41113/41113	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:38%20GMT	https://laravel.com/docs/4.2/queues	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/queues.html	(from https://laravel.com/docs/4.2)
11:12:41	29836/29836	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:39%20GMT	https://laravel.com/docs/4.2/session	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/session.html	(from https://laravel.com/docs/4.2)
11:12:41	35723/35723	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:39%20GMT	https://laravel.com/docs/4.2/ssh	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/ssh.html	(from https://laravel.com/docs/4.2)
11:12:41	31799/31799	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:40%20GMT	https://laravel.com/docs/4.2/templates	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/templates.html	(from https://laravel.com/docs/4.2)
11:12:42	36041/36041	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:40%20GMT	https://laravel.com/docs/4.2/testing	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/testing.html	(from https://laravel.com/docs/4.2)
11:12:42	50770/50770	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:41%20GMT	https://laravel.com/docs/4.2/validation	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/validation.html	(from https://laravel.com/docs/4.2)
11:12:43	31432/31432	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:42%20GMT	https://laravel.com/docs/4.2/database	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/database.html	(from https://laravel.com/docs/4.2)
11:12:45	39483/39483	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:43%20GMT	https://laravel.com/docs/4.2/queries	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/queries.html	(from https://laravel.com/docs/4.2)
11:12:46	76689/76689	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:44%20GMT	https://laravel.com/docs/4.2/eloquent	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/eloquent.html	(from https://laravel.com/docs/4.2)
11:12:47	36972/36972	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jul%202017%2006:12:46%20GMT	https://laravel.com/docs/4.2/schema	C:/My%20Web%20Sites/laraDoc/laravel.com/docs/4.2/schema.html	(from https://laravel.com/docs/4.2)
